gene,trial,K,train_cor_mean,test_cor_mean
USP50,1,2,0.08573571344216664,0.0974907024638815
USP50,2,2,0.09957013817297088,0.12572252050910557
USP50,3,2,0.020120186938179865,0.138309930401903
USP50,4,2,0.06530633651547962,0.1354867093137045
USP50,0,3,0.0867295219666428,0.104541611637271
USP50,1,3,0.018222043601175148,0.002262395098715795
USP50,2,3,0.05470669724875026,0.08699597570191067
USP50,3,3,0.10385923584302266,0.09226157366884263
USP50,4,3,0.01160384424858623,-0.0021635210685039363
USP50,0,4,0.07864042145148334,0.07677925162877618
USP50,1,4,0.06184725649654865,0.03162443303150239
USP50,2,4,0.10822506145470673,0.0870374366767278
USP50,3,4,0.02747015877523356,-0.023045138050154297
USP50,4,4,0.06502298338131772,0.06686435746192357
USP50,0,5,-0.07127764448523521,-0.08393882268012967
USP50,1,5,-0.03493894887570706,-0.06935542565614536
USP50,2,5,0.09025214198562834,0.10253138974082887
USP50,3,5,0.022124348415268794,0.021258757100538525
USP50,4,5,-0.006229722096274297,-0.07292221000570659
USP50,0,6,0.05344904110663467,0.032238040827202524
USP50,1,6,0.026777132517761655,0.09702996897857383
USP50,2,6,0.1146661854452557,0.10571887440871633
USP50,3,6,0.09445250158508618,0.12498003128921471
USP50,4,6,0.06139768550120708,0.09119683838259297
USP50,0,7,-0.02616794914421108,0.005848225312833961
USP50,1,7,0.04756740315092935,1.271352940306182e-4
USP50,2,7,0.06778342214723428,-0.04841787143443156
USP50,3,7,0.037970379201902285,-0.026170941931611395
USP50,4,7,0.016292516142129898,-0.1003214779436474
USP50,0,8,0.00900516069183747,-0.11376575561917103
USP50,1,8,0.007264951864878337,-0.012468542302464357
USP50,2,8,0.06938654763831033,0.028870377975430715
USP50,3,8,-0.0663379000292884,-0.04797408323891986
USP50,4,8,0.06669146588279141,-0.0028112569797996514
USP50,0,9,-0.12199369125664816,-0.13219472677228322
USP50,1,9,0.10740383962790172,0.07971323952613493
USP50,2,9,0.10156981046828958,0.1564838272986521
USP50,3,9,-0.08837408843424378,-0.11006680122644588
USP50,4,9,-0.07531268936064509,-0.07688542937567035
NWD2,0,1,-0.12708553589052624,-0.13297288644184752
NWD2,1,1,-0.04480863114198049,-0.039648200842504935
NWD2,2,1,-0.08954950918753941,-0.07669273461830582
NWD2,3,1,-0.030142211872670386,-0.05355619630184779
NWD2,4,1,-0.02043255315058761,-0.01889313437688072
NWD2,0,2,-0.03828240268760257,-0.06476424318493222
NWD2,1,2,-0.02146308682858944,-0.0477407439762253
NWD2,2,2,0.006187638371355004,-0.09054044454169469
NWD2,3,2,-0.011344951060083177,-0.07111524836864179
NWD2,4,2,-1.1936533782217238e-4,-0.06234049644450482
NWD2,0,3,-0.02715238928794861,-0.02895469187499778
NWD2,1,3,-0.07456161599192354,-0.056674330422818525
NWD2,2,3,-0.02400353964832094,-0.057641010075305386
NWD2,3,3,-0.009002158418297768,-0.026186132845021613
NWD2,4,3,-0.005866578055752648,-0.026965381927023985
NWD2,0,4,0.0417443553192748,-0.06735972984543423
NWD2,1,4,-0.01221419870853424,-0.08106956767825074
NWD2,2,4,0.06248895410034391,0.01035674260863147
NWD2,3,4,-0.029119527174366847,-0.027247762483804797
NWD2,4,4,-0.07629664759669039,-0.023816548354924996
NWD2,0,5,0.07155556935403082,0.08803646282248254
NWD2,1,5,-0.07387455470032162,-0.07323530596528334
NWD2,2,5,-0.003679157959090339,-0.01948717297470452
NWD2,3,5,-0.059331682303713426,-0.06280630009321732
NWD2,4,5,0.004886435137854682,-0.011034113770236862
NWD2,0,6,0.05035804957151413,-0.006687626844023514
NWD2,1,6,0.020318524291117985,-0.036235163563769074
NWD2,2,6,-0.007648484781384468,-0.07037309700608801
NWD2,3,6,0.10736591203345193,0.0945269976110968
NWD2,4,6,0.01424106334646543,0.06577865889419493
NWD2,0,7,-0.1072283602423138,-0.1197029902110836
NWD2,1,7,-0.09995125327259302,-0.07387754151642086
NWD2,2,7,-0.1313935559656885,-0.1262578800917825
NWD2,3,7,-0.08241415272156398,-0.05855446349244606
NWD2,4,7,0.1567554829849137,0.12172446216885634
NWD2,0,8,-0.1251181211684727,-0.052734940568655304
NWD2,1,8,0.03705412811703152,0.01665863411453464
NWD2,2,8,0.012945347155133883,0.03004983418464759
NWD2,3,8,0.05288705767856704,-0.05678643114279011
NWD2,4,8,-0.02234129524893231,-0.026093849864781735
NWD2,0,9,0.06514279841859308,0.051010242653353
NWD2,1,9,-0.1207347462574641,-0.0649211334868893
NWD2,2,9,-0.11005029651439852,9.91981294399745e-4
NWD2,3,9,0.021816831508961815,0.053397570432164615
NWD2,4,9,-0.09287506010797289,-0.04062111198894975
BATF3,0,1,-0.015080808674813144,-0.0027109868106043014
BATF3,1,1,0.02141333009219832,0.022220667399768277
BATF3,2,1,0.045467641152855426,0.06776171708850383
BATF3,3,1,-0.017545076707998913,-0.0049481734546389195
BATF3,4,1,-0.016664908577998478,-0.02999754016302602
BATF3,0,2,0.18212822027918366,0.0862969346587522
BATF3,1,2,0.10468769774565266,0.07797942866610545
BATF3,2,2,0.10003408044576645,0.07501284909282921
BATF3,3,2,0.10474067062346472,0.055768314559151336
BATF3,4,2,0.1144119172046582,0.03815981940706729
BATF3,0,3,0.12913437022103202,0.06678662465318405
BATF3,1,3,0.20549540534718996,0.14109482639217177
BATF3,2,3,0.09589588228199217,0.04506405816462306
BATF3,3,3,0.1321472707721922,0.10559140848973397
BATF3,4,3,0.13855397178687984,0.10168545592712172
BATF3,0,4,0.16005888167354795,0.13122130560643944
BATF3,1,4,0.1938556188510524,0.13547067600619636
BATF3,2,4,0.20631240856730276,0.11621338744428576
BATF3,3,4,0.11401100932723945,0.13092883836684288
BATF3,4,4,0.042121307717429265,0.062006182933233754
BATF3,0,5,0.18876246611277261,0.17181173433395816
BATF3,1,5,0.15935872660742867,0.1075634562531286
BATF3,2,5,0.15859647674693,0.08189995330625137
BATF3,3,5,0.09353820814026727,0.04631832420123367
BATF3,4,5,0.18160230335262087,0.17223413959185846
BATF3,0,6,0.06460534574257003,0.04462876357889934
BATF3,1,6,0.10910100241502126,0.03544843955743948
BATF3,2,6,0.19121885051329932,0.18373939276937604
BATF3,3,6,0.15902014366454548,0.1037384258407758
BATF3,4,6,0.10106203467067745,0.08835718317466403
BATF3,0,7,0.15349982099400628,0.13606374441756572
BATF3,1,7,0.08991071002350913,0.11256481071108945
BATF3,2,7,0.09348651642600696,0.026583505119194408
BATF3,3,7,0.13603918331985673,0.0924704120585003
BATF3,4,7,0.0875724328474866,0.04870939954586814
BATF3,0,8,0.15082887063423792,0.1456472126783256
BATF3,1,8,0.13734011062317425,0.05147365547386126
BATF3,2,8,0.15481693271754515,0.036068310295322176
BATF3,3,8,0.13393883800341022,0.1025584689622253
BATF3,4,8,0.25305412916673553,0.16241536545517682
BATF3,0,9,0.12165311227242152,0.13190337886124667
BATF3,1,9,0.1749573072625531,0.15193335458175947
BATF3,2,9,0.16853589481777614,0.20273662289187033
BATF3,3,9,0.2119420688185427,0.21774113067580111
BATF3,4,9,0.15962396934628487,0.1403540509600096
BTBD1,0,1,0.0682994435644812,0.015383328060802457
BTBD1,1,1,0.03998160646814439,0.006148650683397271
BTBD1,2,1,0.0324544734838936,0.04340078470274029
BTBD1,3,1,0.07259678173189361,0.07332461926924208
BTBD1,4,1,0.06059972561585406,0.03290446611617563
BTBD1,0,2,0.029756765398714278,0.061156748750970213
BTBD1,1,2,0.09165591249863307,0.06563055366330971
BTBD1,2,2,-0.0029921962155236136,0.0131371349446445
BTBD1,3,2,0.013351203252871832,-0.01160647277020206
BTBD1,4,2,-0.03622009191248152,0.02159827293038549
BTBD1,0,3,0.09090542115478052,0.055889206897234804
BTBD1,1,3,-0.02299689342423032,0.017325484488783544
BTBD1,2,3,-0.02526696044434276,-0.011264837675257093
BTBD1,3,3,0.04699907203515371,0.012778670647516394
BTBD1,4,3,-0.027752912706798978,0.01292193130068139
BTBD1,0,4,-0.032609961513015956,-0.04158746627634125
BTBD1,1,4,-0.046218021462361016,-0.026982898209109495
BTBD1,2,4,0.07014016310373943,0.07053713684796865
BTBD1,3,4,-0.028783707776003413,0.025031591554768164
BTBD1,4,4,0.012503428177701103,0.00784897800266901
BTBD1,0,5,-0.012648201237122217,0.004039276224765427
BTBD1,1,5,0.0695280714167489,0.09905030565539792
BTBD1,2,5,0.10132549309896098,0.08024509761104894
BTBD1,3,5,-0.019837250312169392,-0.031814339297342266
BTBD1,4,5,0.02594290032154984,0.0407483368628727
BTBD1,0,6,-0.07380978763103485,-0.017390674240652722
BTBD1,1,6,0.06263162226726611,0.08845470244867865
BTBD1,2,6,0.01474857048338486,0.028936336813520605
BTBD1,3,6,-0.021265588286850188,-0.025092653469578285
BTBD1,4,6,0.05981402989062998,0.06896602128666551
BTBD1,0,7,0.06067881815963321,0.029622121702032416
BTBD1,1,7,0.13155071023437712,0.09593533023049182
BTBD1,2,7,-0.07047086705764134,-0.08161101726278533
BTBD1,3,7,0.029499997695287068,0.10882551756802711
BTBD1,4,7,-0.013120716230736839,-0.07814155332697166
BTBD1,0,8,0.09113788004550669,0.07351785863377591
BTBD1,1,8,0.03555665165185928,0.11336491001484357
BTBD1,2,8,-0.03103687696986728,-0.033185165735067246
BTBD1,3,8,0.024628362250950886,0.01412381103417938
BTBD1,4,8,-0.08129827714421684,-0.07720270276074417
BTBD1,0,9,0.03158303929699792,0.08180428341396619
BTBD1,1,9,-0.021203918589486018,-0.010665418903405178
BTBD1,2,9,0.053301203788982496,0.0999897078148974
BTBD1,3,9,-0.016390473892291386,-0.0296204657154987
BTBD1,4,9,-0.002639093746741613,0.018266513099823998
ZHX1,0,1,0.05831953469249937,0.04603906412528713
ZHX1,1,1,0.0742011916720205,0.026362242754303926
ZHX1,2,1,0.03490668980197774,0.04840374315149341
ZHX1,3,1,-0.027613568637106154,-0.06554441125068397
ZHX1,4,1,0.06386421281947857,0.043937064060347336
ZHX1,0,2,0.04052222271760305,-2.1212439711395156e-4
ZHX1,1,2,0.014893933199346066,0.01285935809841813
ZHX1,2,2,0.01031435687845159,-0.02729309320430169
ZHX1,3,2,-0.03772439466168483,-0.04724598935089665
ZHX1,4,2,-0.04826277453038427,-0.048706537117285294
ZHX1,0,3,-0.02594874007627368,-0.004689660003926066
ZHX1,1,3,-0.1092003303217805,-0.0029801401620120228
ZHX1,2,3,0.04793600199951066,0.07316992812702522
ZHX1,3,3,-0.013213771498865552,0.028729707877635166
ZHX1,4,3,-0.032610601913701326,-0.052834919138159714
ZHX1,0,4,-0.021090842162569363,-0.0031098516867029504
ZHX1,1,4,-0.06850726604979071,0.01970952814145728
ZHX1,2,4,-0.012214043488105139,0.013687363196409088
ZHX1,3,4,-0.12045940767145819,-0.08476442651966914
ZHX1,4,4,-0.05025483129753007,-0.002094354422953639
ZHX1,0,5,-0.023562012240290642,0.042186585661357454
ZHX1,1,5,0.028190490893191762,0.05482109937611531
ZHX1,2,5,-0.028917305999332003,0.02898344021194211
ZHX1,3,5,-0.02884405106306076,-0.08936794109580448
ZHX1,4,5,0.03288208237952656,0.023441456728521857
ZHX1,0,6,0.07979642930958006,0.06059488517853769
ZHX1,1,6,-0.12193702864978048,-0.06758179777283832
ZHX1,2,6,-0.03326290804478857,-0.03021377558728759
ZHX1,3,6,-0.029264545482065942,-0.04029350353482534
ZHX1,4,6,0.024438175062338512,0.07819768218219532
ZHX1,0,7,-0.007571390726500087,0.025791810000444566
ZHX1,1,7,0.03673873758978314,-0.050561334264748736
ZHX1,2,7,-0.010753503483202722,-0.061457805502761045
ZHX1,3,7,-0.003890553903248575,-0.0518496016285904
ZHX1,4,7,-0.09511162495861451,-0.06267871393852745
ZHX1,0,8,-0.048979870768056974,-0.009498904750891756
ZHX1,1,8,-0.03254854673933652,-0.02880315294646055
ZHX1,2,8,0.047149092993802495,0.009474310798996764
ZHX1,3,8,0.015483436692092154,-0.03770492112424087
ZHX1,4,8,-0.02858279873099592,-0.006443250870650181
ZHX1,0,9,-0.1366563162042035,-0.08959174559748886
ZHX1,1,9,-0.07861770053083698,-0.09934000371923826
ZHX1,2,9,0.007971747881836362,0.003825273610350134
ZHX1,3,9,0.08416555190665855,0.08511220599994328
ZHX1,4,9,0.04299928341060877,0.10160634231841661
BTN3A2,0,1,0.03838964096373982,-0.021981861703123003
BTN3A2,1,1,0.10353569976157612,0.08463121197054739
BTN3A2,2,1,-0.03515340305036969,-0.111736564235755
BTN3A2,3,1,0.044202163401577205,0.05855072259440655
BTN3A2,4,1,-0.08681901792685191,-0.09702408597559589
BTN3A2,0,2,0.07804519683122635,0.048384609385246836
BTN3A2,1,2,0.0368329928153091,-0.029799172512382472
BTN3A2,2,2,0.05028644286923938,0.02084099517194115
BTN3A2,3,2,0.022976111620664597,0.03888979840822803
BTN3A2,4,2,-0.07498215552833346,-0.11028893343651601
BTN3A2,0,3,0.01720413441459338,-0.004689623428603696
BTN3A2,1,3,-0.04602339822385046,0.016822804284306183
BTN3A2,2,3,0.05292159738019109,0.0018825619039995367
BTN3A2,3,3,-0.00211202601591746,0.03367259798683098
BTN3A2,4,3,-0.014769127023302846,-0.10717931601066075
BTN3A2,0,4,0.051732553583052426,0.009907068331218556
BTN3A2,1,4,-0.06359215743011898,-0.028083444516101095
BTN3A2,2,4,-0.03350834486385187,-0.040630347020594454
BTN3A2,3,4,0.04178669345047739,-0.017980041353375262
BTN3A2,4,4,0.07704245092140304,0.13662430178105187
BTN3A2,0,5,0.0677673127502203,0.013669379570071635
BTN3A2,1,5,4.3598697003391053e-4,0.013842779822874475
BTN3A2,2,5,-0.004878788772556517,-0.00939019039684963
BTN3A2,3,5,0.055612640662325755,0.1136026742116594
BTN3A2,4,5,0.05100555717945099,0.03231725343212214
BTN3A2,0,6,-0.09672680554083651,-0.07135236013894823
BTN3A2,1,6,0.04098867935438951,0.057420117302866974
BTN3A2,2,6,0.033899269791113004,-0.010179143095236369
BTN3A2,3,6,-0.13825306544701257,-0.10367305639848096
BTN3A2,4,6,0.07593759066528744,0.04107191122847775
BTN3A2,0,7,0.061893921345472336,0.05501142327075258
BTN3A2,1,7,0.1045851425992118,0.03329270920402881
BTN3A2,2,7,0.06918832121623887,0.03986795698061393
BTN3A2,3,7,-0.008579855577813255,-0.04195983178266708
BTN3A2,4,7,-0.06613970775571135,-0.04094587711462558
BTN3A2,0,8,0.041345683650838,0.007017774157076029
BTN3A2,1,8,0.1578112588160568,0.1218905142783374
BTN3A2,2,8,-0.016323979530069564,-0.02813351695296172
BTN3A2,3,8,-0.03137136333518558,-0.05617004420648265
BTN3A2,4,8,-0.02828166178531117,-0.05753161931032749
BTN3A2,0,9,-0.019138775765895844,-0.008437191496822649
BTN3A2,1,9,-0.08649182526601686,0.003760624867099509
BTN3A2,2,9,0.05606517945933673,0.062249892922482335
BTN3A2,3,9,0.01297272327873442,0.05506879004882327
BTN3A2,4,9,0.12633559852838516,0.03805298240058414
FOXR1,0,1,-0.05977903161611822,-0.11412830698675656
FOXR1,1,1,-0.07252669624156421,-0.038421611249181156
FOXR1,2,1,-0.0747250724169943,-0.0959631049690774
FOXR1,3,1,-0.14227094542649057,-0.1380964020873542
FOXR1,4,1,-0.10854235482919547,-0.09548699650731031
FOXR1,0,2,-0.0757050688068072,-0.1350122187432325
FOXR1,1,2,-0.02647874007622401,-0.12266044687459367
FOXR1,2,2,0.013333818150891198,-0.03328498570379953
FOXR1,3,2,-0.01301855014430152,-0.1090029604088983
FOXR1,4,2,0.05900191414790849,-0.009843940250099393
FOXR1,0,3,0.03457934781908989,0.06411632982541816
FOXR1,1,3,0.1469339564209804,0.15547691846453798
FOXR1,2,3,0.019844766861448686,-0.07280815769832961
FOXR1,3,3,0.16100773670607144,0.054816707142219555
FOXR1,4,3,0.03912652822004424,0.02322456550702829
FOXR1,0,4,0.07142944220039579,0.09868465369517541
FOXR1,1,4,0.011077728122472763,-0.026081621808382787
FOXR1,2,4,0.041620017391526036,-0.045076759403603825
FOXR1,3,4,0.08725485412610902,0.09237848873309645
FOXR1,4,4,0.07878513882557552,0.016052421912617784
FOXR1,0,5,0.10758067745094498,0.13324557783445445
FOXR1,1,5,-0.017981498398714595,0.037639370999326745
FOXR1,2,5,-0.10291314495003058,-0.1039528017642945
FOXR1,3,5,-0.06825637072324753,-0.10372148767241055
FOXR1,4,5,-0.02066983241173956,0.04329284236206737
FOXR1,0,6,-0.010838490652127398,-0.028009722624659433
FOXR1,1,6,0.1454412057581875,0.1379573322940892
FOXR1,2,6,-0.04255293951266342,-0.01917921253048314
FOXR1,3,6,0.06195457648330679,0.027977220553679842
FOXR1,4,6,0.0998493271569411,-0.027855230129223887
FOXR1,0,7,-0.04604860891898473,-0.007240763511721516
FOXR1,1,7,-0.03283722781472736,0.012130808462314426
FOXR1,2,7,0.09185513471149737,0.09113859259949113
FOXR1,3,7,-0.14794979244470596,-0.09541831612719674
FOXR1,4,7,-0.006024310986200969,-0.03735450605020126
FOXR1,0,8,-0.05338017259620958,-0.005269199836428607
FOXR1,1,8,-0.0424743356804053,0.08785153589972544
FOXR1,2,8,0.06054571746952004,0.031034358126230146
FOXR1,3,8,0.0901876255714645,0.09133157713105354
FOXR1,4,8,0.02547926621304618,0.036089690277495756
FOXR1,0,9,0.02183249592781067,0.09679829834179904
FOXR1,1,9,0.003547843959596422,0.08011909229435143
FOXR1,2,9,-0.019061457365751266,-0.06450419784313982
FOXR1,3,9,0.11505173063940471,0.12647465962178575
FOXR1,4,9,-0.035643173588646784,0.02664245851642091
NFATC2,0,1,-0.07133820073472129,-0.06709039805252182
NFATC2,1,1,-0.07729103167851765,-0.05563951310297558
NFATC2,2,1,-0.10402968277533849,-0.12012508836641474
NFATC2,3,1,-0.16759075224399567,-0.14880277443378212
NFATC2,4,1,-0.10364489919609493,-0.12445236395920367
NFATC2,0,2,-0.04551182521714105,-0.04141813849644144
NFATC2,1,2,0.007004682802491718,-0.00883239264355979
NFATC2,2,2,-0.0949768688943651,-0.08046541311906306
NFATC2,3,2,-0.05134809431102541,0.041086419969022014
NFATC2,4,2,-0.12353140860795975,-0.09279390552654847
NFATC2,0,3,-0.0881015881896019,-0.10255791287021344
NFATC2,1,3,0.020243922869364422,0.005431216388614792
NFATC2,2,3,-0.04365775320265028,-0.009988981757527701
NFATC2,3,3,-0.050446326120032206,0.01066156747115498
NFATC2,4,3,0.024639689260058932,0.03306253711968558
NFATC2,0,4,0.10575728377120362,0.07770535916958828
NFATC2,1,4,0.004929741534094016,-0.040383430662764036
NFATC2,2,4,-0.10699409908718532,-0.01283820795941694
NFATC2,3,4,-0.0022334016652570832,-0.030491935836799617
NFATC2,4,4,-0.10406777593824598,-0.13070149421535004
NFATC2,0,5,0.00535049620601866,0.03440734556048361
NFATC2,1,5,-0.05160162991119756,0.022652891252245635
NFATC2,2,5,-0.07232554422484504,-0.10367160773109213
NFATC2,3,5,-0.08315521830485927,-0.1559024314150138
NFATC2,4,5,-0.07794635660118526,-0.02446542410253563
NFATC2,0,6,-0.099006284856134,-0.05037074161177056
NFATC2,1,6,-0.1052808484269513,-0.15059106431336985
NFATC2,2,6,-0.015829372737142775,0.04474206116056134
NFATC2,3,6,-0.037216645975907646,0.011312172707839553
NFATC2,4,6,-0.05334467627108097,-0.0308918285193194
NFATC2,0,7,-0.07609806251194742,-0.058364831521776975
NFATC2,1,7,-0.044819423307975136,-0.002949335189650895
NFATC2,2,7,-0.002472536431418525,-0.020223322045499936
NFATC2,3,7,0.04605852274431123,-0.03351559318734986
NFATC2,4,7,0.0969549450609419,0.10038993325499188
NFATC2,0,8,0.03139939241939121,0.07943979247162795
NFATC2,1,8,-0.019384639544619456,-0.12748908242914336
NFATC2,2,8,-0.19810394528839323,-0.14280884291405346
NFATC2,3,8,-0.09906434102190866,-0.004194591958179204
NFATC2,4,8,0.06469060480594635,-0.04198699435546956
NFATC2,0,9,-0.07766174938943651,-0.07983816863657132
NFATC2,1,9,-0.04660646120707194,-0.10677057493587311
NFATC2,2,9,-0.00973817478451464,0.003889660970021716
NFATC2,3,9,0.06779301166534424,-0.093787979531911
NFATC2,4,9,0.03592782508995798,0.09564900553369168
EPHA1,0,1,0.06837429551200734,0.14399827137001575
EPHA1,1,1,0.04398580392201742,0.09209000308636052
EPHA1,2,1,-0.02834814176377323,0.01643519585554322
EPHA1,3,1,0.02371937595307827,0.06332418096133247
EPHA1,4,1,0.09222303224507616,0.14524679259278173
EPHA1,0,2,0.029744384189446766,0.06472027571385014
EPHA1,1,2,0.06851990179469188,0.16156596126411527
EPHA1,2,2,-0.02779399851957957,0.04052390446786129
EPHA1,3,2,0.14808299268285433,0.12896039832702305
EPHA1,4,2,0.03593096676437805,0.12269555779374398
EPHA1,0,3,-0.006704118982371356,0.06846487519372457
EPHA1,1,3,0.08682508808043268,0.16518188906824383
EPHA1,2,3,-0.0024871575232181284,0.06831235094494144
EPHA1,3,3,0.025565612647268508,0.03929491381236458
EPHA1,4,3,0.08104047242603782,0.17128059975413187
EPHA1,0,4,-0.013761325635843806,0.02632285537271308
EPHA1,1,4,0.09029118220011394,0.006947156927422381
EPHA1,2,4,0.01064113900065422,0.09360594414015727
EPHA1,3,4,0.0052623095818691784,0.12390693998916807
EPHA1,4,4,0.06026733358804551,-0.005333090925092486
EPHA1,0,5,0.05495817038334078,0.06806186556832569
EPHA1,1,5,0.053762705789672,0.14076240676291854
EPHA1,2,5,0.1310335070722633,0.07134048571700304
EPHA1,3,5,0.017698903891464904,0.1418450334573006
EPHA1,4,5,-0.07046615570369694,0.010393003240654914
EPHA1,0,6,0.01188072008598182,0.06246430367630714
EPHA1,1,6,0.03003483100069894,0.06403851156231113
EPHA1,2,6,-0.008105570243464576,0.07261234955468672
EPHA1,3,6,3.1804371004303295e-4,-0.025000678708573996
EPHA1,4,6,-0.03509067785408762,0.05966483005905218
EPHA1,0,7,-0.05784660546729962,-0.12752715862152195
EPHA1,1,7,-0.0057408056325382656,0.02576303541770123
EPHA1,2,7,0.054400026280846864,0.07616777752622367
EPHA1,3,7,-0.030562745200263128,-0.02592634388928514
EPHA1,4,7,0.03875196000768079,0.11750436795299511
EPHA1,0,8,0.14440454045931497,0.1660117040791255
EPHA1,1,8,-0.004073781168295277,-0.035094205469312016
EPHA1,2,8,0.05155638879578975,0.09069730491573749
EPHA1,3,8,0.042092203059130244,0.13684790748313938
EPHA1,4,8,-0.058479487895965576,0.1043938897356229
EPHA1,0,9,0.0010267977292339008,0.0988067663012698
EPHA1,1,9,-0.0021994708933764035,0.057111834668257706
EPHA1,2,9,0.08671710143486659,0.19255534313752104
EPHA1,3,9,3.3260426587528654e-4,0.11404152786348688
EPHA1,4,9,-0.022347914675871532,-0.021381968689816313
IKZF1,0,1,0.11079220846295357,0.10324152511407897
IKZF1,1,1,0.11893023967018558,0.08911847194683406
IKZF1,2,1,0.013090108831723532,-0.0015594154694322823
IKZF1,3,1,0.027727362441105977,0.0342666709487044
IKZF1,4,1,-0.02876899199327454,-0.05300011142178963
IKZF1,0,2,0.07737455661926004,0.002664996022968739
IKZF1,1,2,0.13283005863842037,0.0405289085596687
IKZF1,2,2,0.11516286329262787,0.03550347312703752
IKZF1,3,2,0.020775671142877802,-0.011756106761483335
IKZF1,4,2,0.06378722506471807,-0.02093093529332842
IKZF1,0,3,0.10175263095233175,0.01438631061785636
IKZF1,1,3,0.016191473851601284,0.0776700177080798
IKZF1,2,3,0.08321442729276088,0.007561338623849635
IKZF1,3,3,0.09453510989745458,0.06380486035214525
IKZF1,4,3,0.1134576222134961,0.01664082585438219
IKZF1,0,4,0.14886759826913476,0.1147601888781897
IKZF1,1,4,0.10001565164162053,0.10444691725579841
IKZF1,2,4,0.09578396297163433,0.08790961438104801
IKZF1,3,4,0.12560450575417942,-0.03847764613074779
IKZF1,4,4,0.09424409673859675,0.12932789081354995
IKZF1,0,5,0.08391261400861873,0.060643346268840985
IKZF1,1,5,0.16069353992740312,0.08710268907226548
IKZF1,2,5,0.11150156064993805,0.06132990960861126
IKZF1,3,5,0.11654643217722575,0.1459603696220294
IKZF1,4,5,0.107536223044412,0.09485791568910049
IKZF1,0,6,0.19362720350424448,0.18325817930641772
IKZF1,1,6,0.14096779014087385,0.2074674418267554
IKZF1,2,6,0.01941657504842927,-0.0693611314596159
IKZF1,3,6,0.03310782309725053,0.08635148085057999
IKZF1,4,6,0.09758569238086541,0.066840692323706
IKZF1,0,7,0.024575175924433604,0.03137805605610159
IKZF1,1,7,0.1851999213298162,0.16197360319652981
IKZF1,2,7,0.0982026606798172,0.037819918899212185
IKZF1,3,7,0.1455834918241534,0.12420172305692431
IKZF1,4,7,0.03976151471336683,0.028191921964140308
IKZF1,0,8,0.007426130378411876,0.08724036457507184
IKZF1,1,8,0.07766606079207526,0.10248728521616071
IKZF1,2,8,0.043251200682587095,0.1245663263250445
IKZF1,3,8,0.11700236590372191,0.09691937180321471
IKZF1,4,8,-0.041263847715324826,-0.05273361639315658
IKZF1,0,9,0.0758549155563944,0.17428817457085055
IKZF1,1,9,0.1641527381208208,0.12660741809797316
IKZF1,2,9,0.14956772161854637,0.14695416891428018
IKZF1,3,9,0.041296682630976043,-0.041286880942285435
IKZF1,4,9,-0.05488914085759057,-0.06709522468372921
FZD5,0,1,-0.0737693959640132,-0.03953591269997625
FZD5,1,1,-0.14255067540539634,-0.14083678592895954
FZD5,2,1,-0.13845856425662836,-0.13964890940124414
FZD5,3,1,0.0974921766254637,0.018973800460386363
FZD5,4,1,-0.09067546410693063,-0.1425218156706084
FZD5,0,2,-0.20722915728886923,-0.1917664360997725
FZD5,1,2,-0.17465231484837002,-0.2588698358709019
FZD5,2,2,-0.1445499352282948,-0.18780024022469363
FZD5,3,2,-0.07112574991252688,-0.11164923822940016
FZD5,4,2,-0.01882707244820065,-0.10607687216844713
FZD5,0,3,-0.06637864808241527,-0.044470170248350246
FZD5,1,3,0.006618574261665344,-0.06891865989131103
FZD5,2,3,-0.025800226877133053,-0.1130888999915303
FZD5,3,3,0.013725713309314515,-0.07286659908556545
FZD5,4,3,0.006884862591202061,-0.027744252661411593
FZD5,0,4,-0.07819560920405719,-0.09649081023286417
FZD5,1,4,-0.07618363201618195,-0.14738629746225262
FZD5,2,4,-0.049706594811545476,-0.10583439484093153
FZD5,3,4,-0.021591787536938984,-0.05749130251158859
FZD5,4,4,0.015278691167218817,-0.04097862000064533
FZD5,0,5,-0.0038586854934692383,-0.07592271609748513
FZD5,1,5,-0.007898603048589494,-0.14575652702391173
FZD5,2,5,-0.11009180297454198,-0.10171768618762839
FZD5,3,5,0.06825274642970827,-0.01889651582721149
FZD5,4,5,-0.12199095553821987,-0.09838939388967696
FZD5,0,6,-0.12051105085346434,-0.0851926507256056
FZD5,1,6,-0.1295933797955513,-0.13099547266771652
FZD5,2,6,-0.10494503296083874,-0.10627999459674464
FZD5,3,6,0.05316208976890064,-0.07016461649897893
FZD5,4,6,-0.09760220783452193,-0.18375807972769242
FZD5,0,7,-0.04109251043862767,-0.1349674699224924
FZD5,1,7,-0.06588594946596357,-0.11204459970307526
FZD5,2,7,-0.06369895508719815,-0.06929346855518766
FZD5,3,7,-0.046617639147573046,-0.01427151751933896
FZD5,4,7,-0.0503146495256159,-0.11356832580427836
FZD5,0,8,-0.17618022776312298,-0.27844012300112425
FZD5,1,8,-0.05164872006409698,-0.11288871918858782
FZD5,2,8,-0.19036008210645783,-0.18003040924393718
FZD5,3,8,-0.1540338903044661,-0.18649334439554657
FZD5,4,8,-0.18494287919667032,-0.21980215814653084
FZD5,0,9,-0.11920627289348179,-0.1770652462367363
FZD5,1,9,-0.09354735165834427,-0.1243081336252243
FZD5,2,9,-0.01588607331116994,-0.08115445944337224
FZD5,3,9,0.11612363226918711,0.027277466628882245
